"","."
"1",1190.99481212885
"2",1235.16347589666
"3",1141.02610384772
"4",1208.57181343045
"5",1259.37449239402
"6",628.450904753359
"7",1129.0924803632
"8",1083.91172337049
"9",970.968085282511
"10",1084.01745291539
"11",985.109560590469
"12",537.006829375144
"13",1247.68019142756
"14",1158.89717676158
"15",1067.27831529737
"16",1157.02228610776
"17",1112.80102292269
"18",553.491599474357
"19",1131.23025144743
"20",1030.53408331463
"21",947.068431769012
"22",1008.31045961403
"23",935.144121767209
"24",546.950949629169
"25",919.513366567885
"26",838.157647975355
"27",724.804754650729
"28",812.960972655133
"29",758.277002239382
"30",408.711137215739
"31",870.629658195963
"32",776.06525817137
"33",672.820335816647
"34",762.382251892546
"35",700.369493641548
"36",318.357554739231
"37",909.271718794263
"38",818.346495240403
"39",696.579438524551
"40",930.745946017841
"41",714.905597690049
"42",424.858617799361
"43",1110.24987406689
"44",1073.4923574805
"45",932.662028320107
"46",1043.88478677391
"47",964.810560637235
"48",599.388404174985
"49",4039.21349316725
"50",3789.27472323789
"51",3666.37677660125
"52",3771.21554435646
"53",3687.90900035432
"54",2952.91997791809
"55",1860.37811068252
"56",1806.30143458331
"57",1767.23878263138
"58",1920.84591101547
"59",1626.67099539281
"60",1318.67112442752
"61",1907.33968772846
"62",1912.41615691064
"63",1776.36449000164
"64",1826.80556339269
"65",1837.04946325321
"66",1175.21908280707
"67",1754.75225357891
"68",1625.51336759626
"69",1511.14175383936
"70",1532.48180561939
"71",1472.87677248387
"72",1146.6257389271
"73",1092.18756505829
"74",940.815427588785
"75",834.614811237828
"76",973.950191966136
"77",844.053566609294
"78",483.878799504436
"79",973.819794158159
"80",860.10224261041
"81",773.372552472756
"82",842.837685693315
"83",786.947636756014
"84",420.698742557403
"85",681.949760919695
"86",600.690291325509
"87",534.308441247082
"88",574.295379644152
"89",505.804526735038
"90",158.664107625063
"91",5490.30946823392
"92",5778.28095838499
"93",5474.7053330401
"94",5998.01113194845
"95",5781.26956278189
"96",4586.89894711523
"97",4562.12060299114
"98",3820.81102644921
"99",4074.1539691309
"100",4210.7696936204
"101",3759.75300111254
"102",3718.3646236557
"103",4852.26399455814
"104",4011.15127462937
"105",3915.77277627423
"106",4439.67062656283
"107",4190.39067900457
"108",3726.4573371612
"109",3117.33340074308
"110",3078.41873297878
"111",2852.3440088895
"112",3001.78722213464
"113",2936.0097289154
"114",2599.31808045516
"115",1057.66134299914
"116",985.793011418736
"117",869.19142857489
"118",952.11678661723
"119",894.118057448668
"120",467.37869312734
"121",2289.07063119315
"122",2326.08863359374
"123",2417.27740607828
"124",2589.70349814262
"125",2134.26591994924
"126",1972.52032319024
"127",845.242321216683
"128",767.849529309232
"129",673.939529015806
"130",769.491174721982
"131",685.465799096808
"132",295.214938428844
"133",2057.32010959959
"134",1865.10949313706
"135",1783.73438238228
"136",1981.52249171149
"137",2113.72385792267
"138",1142.7270203481
"139",1947.38129840346
"140",1705.79252607542
"141",1588.56316434954
"142",1702.84820560355
"143",1702.59371631957
"144",805.594070471876
"145",1729.34588127936
"146",1642.28869383263
"147",1519.65827192429
"148",1673.83969127306
"149",1431.41916992914
"150",1250.25579837075
"151",2807.62128788778
"152",3106.14138842981
"153",2948.40925412678
"154",3064.72236660014
"155",2903.26561807636
"156",2591.36811090055
"157",737.132507190943
"158",646.811113251109
"159",547.14425443977
"160",633.140511709396
"161",577.154038896879
"162",202.178943362726
"163",1275.69889724504
"164",1307.62222790627
"165",1149.02802327214
"166",1259.1105722267
"167",1209.56253860308
"168",876.170466301133
"169",897.582525566108
"170",844.285706286837
"171",714.381216047954
"172",830.203811825024
"173",763.52117533578
"174",465.043303817901
"175",3743.88563041277
"176",4307.64520273553
"177",4097.34815648197
"178",4473.86260168839
"179",4278.62000566863
"180",2188.93556739393
"181",1965.51443521497
"182",2067.5626300704
"183",2043.5252310358
"184",2284.78172682724
"185",2130.5316493811
"186",1440.17381988958
"187",3614.72764334132
"188",4457.70050844444
"189",4305.45244252963
"190",4525.5439288779
"191",4096.22735383351
"192",2144.71008353424
"193",5207.33039602236
"194",4944.48112789408
"195",5051.07549341957
"196",4987.77516654723
"197",4553.21979099447
"198",2418.83729974692
"199",2408.66416773238
"200",2563.99190268866
"201",2399.09299539086
"202",2488.47680359742
"203",2322.27224751449
"204",1460.57756090547
"205",1535.38417506141
"206",1600.04483449008
"207",1500.51339202506
"208",1595.63316965193
"209",1630.1500668362
"210",781.708688711447
"211",862.406340800706
"212",777.026394017674
"213",658.702225973184
"214",765.220556768709
"215",694.274306243359
"216",306.952176168408
"217",848.734786018084
"218",694.652950051216
"219",586.835567858837
"220",690.005898035874
"221",607.71957641117
"222",236.78470271586
"223",1039.86094549145
"224",1062.0706536216
"225",900.54793756005
"226",973.798849907163
"227",941.531821499866
"228",399.232945170794
"229",927.153880772629
"230",803.983436093804
"231",674.710705170303
"232",847.892257235319
"233",716.781588079132
"234",320.127388857623
"235",1304.11259366458
